反対語チェック	比較対象A_ID	比較対象B_ID	分類項目	分類番号	比較対象A	比較対象B	正順	反対語でない	置き換え不可	置き換え可	調査人数	逆順	反対語でない	置き換え不可	置き換え可	調査人数	差分	反対語でない	反対語でない絶対値	置換可（双方向）	合計	反対語でない	置き換え不可	置き換え可	タイプ	比較対象A_ID	比較対象A_表層形	比較対象A_SUW_頻度	比較対象A_LUW_頻度	比較対象B_ID	比較対象B_表層形	比較対象B_SUW_頻度	比較対象B_LUW_頻度	SUW比	LUW比	対数SUW比	対数LUW比	word2vec 距離	比較対象A_UniDic語彙素番号	比較対象B_UniDic語彙素番号	比較対象A_語彙素番号当たりの分類語彙表番号数	比較対象B_語彙素番号当たりの分類語彙表番号数	比較対象Aからみた反対語数	比較対象Bからみた反対語数
-	100102	100109	相-自然-生命-生理・病気など	3.5710	強健	強い		0	0.5	0.5	20		0	0.15	0.85	20		0	0	0.675		0	0.325	0.675	その他開	100102	強健	67	36	100109	強い	28414	25457	0.002357993	0.001414149	2.627457573	2.849504722	UNDEF	51164	24791	2	4	2	2
-	21426	21427	体-主体-公私-国	1.2530	元朝	明朝（みんちょう）		0.7	0.25	0.05	20		0.85	0.05	0.1	20		-0.15	0.15	0.075		0.775	0.15	0.075	-	21426	元朝	25	21	21427	明朝	260	206	0.096153846	0.101941748	1.017033339	0.991647926	UNDEF	196571	67449	1	1
-	21442	21443	体-主体-公私-国	1.2530	内国	国内		0.85	0.05	0.1	20		0.95	0.05	0	20		-0.1	0.1	0.05		0.9	0.05	0.05	-	21442	内国	265	14	21443	国内	8613	3158	0.030767445	0.004433186	1.511908573	2.35328409	UNDEF	61852	12558	1	2
-	21483	21484	体-主体-公私-都会・田舎	1.2540	花の都	小京都		0.9	0.1	0	20		0.8	0.1	0.1	20		0.1	0.1	0.05		0.85	0.1	0.05	-	21483	花の都	0	0	21484	小京都	0	17					UNDEF			0	0
-	21516	21517	体-主体-公私-都会・田舎	1.2540	地方（ちほう）	ローカル		0.85	0.15	0	20		0.85	0.1	0.05	20		0	0	0.025		0.85	0.125	0.025	-	21516	地方	22248	4279	21517	ローカル	825	277	26.96727273	15.44765343	1.430837027	1.188862517	UNDEF	23612	41074	2	2
-	21529	21530	体-主体-公私-都会・田舎	1.2540	奥地	天涯		0.9	0.1	0	20		0.75	0.2	0.05	20		0.15	0.15	0.025		0.825	0.15	0.025	-	21529	奥地	210	148	21530	天涯	54	6	3.888888889	24.66666667	0.589825535	1.392110465	UNDEF	4827	25362	2	2
-	21532	21533	体-主体-公私-都会・田舎	1.2540	都（みやこ）	京（きょう）		0.9	0	0.1	20		0.95	0	0.05	20		-0.05	0.05	0.075		0.925	0	0.075	-	21532	都	13701	1985	21533	京	2269	1255	6.038342882	1.581673307	0.78091777	0.199116785	UNDEF	36846	9126	1	1
-	21627	21628	体-主体-公私-都会・田舎	1.2540	街（まち）	街（がい）		0.8	0.15	0.05	20		0.9	0.05	0.05	20		-0.1	0.1	0.05		0.85	0.1	0.05	-	21627	街	9620	4856	21628	街	9620	4856	1	1	0	0	UNDEF	35753	7899	1	1
-	21643	21644	体-主体-公私-都会・田舎	1.2540	盛り場	歓楽街		0.9	0.05	0.05	20		0.9	0	0.1	20		0	0	0.075		0.9	0.025	0.075	-	21643	盛り場	111	99	21644	歓楽街	0	61					UNDEF	13927		1	0
-	21647	21648	体-主体-公私-都会・田舎	1.2540	新開地	ニュータウン		0.7	0.15	0.15	20		0.85	0.1	0.05	20		-0.15	0.15	0.1		0.775	0.125	0.1	-	21647	新開地	0	26	21648	ニュータウン	0	44					UNDEF			0	0
-	21661	21662	体-主体-公私-都会・田舎	1.2540	花街（はなまち）	花街（かがい）		0.85	0.15	0	20		0.9	0.1	0	20		-0.05	0.05	0		0.875	0.125	0	-	21661	花街	66	45	21662	花街	66	45	1	1	0	0	UNDEF	30006	47999	1	1
-	21697	21698	体-主体-公私-政治的区画	1.2550	都道府県	道（どう）		0.9	0.1	0	20		0.85	0.05	0.1	20		0.05	0.05	0.05		0.875	0.075	0.05	-	21697	都道府県	0	2621	21698	道	27670	14153					UNDEF		26976	0	4
-	21725	21726	体-主体-公私-政治的区画	1.2550	全県	全都		0.95	0	0.05	20		0.9	0	0.1	20		0.05	0.05	0.075		0.925	0	0.075	-	21725	全県	50	19	21726	全都	2	0					UNDEF	87981	193606	2	2
-	21748	21749	体-主体-公私-固有地名	1.2590	倭（わ）	倭国		0.9	0.05	0.05	20		0.8	0.1	0.1	20		0.1	0.1	0.075		0.85	0.075	0.075	-	21748	倭	211	249	21749	倭国	277	198	0.761732852	1.257575758	0.118197314	0.099534157	UNDEF	137110	41233	1	1
-	21822	21823	体-主体-公私-固有地名	1.2590	震旦（しんたん）	天竺		0.85	0.1	0.05	20		1	0	0	20		-0.15	0.15	0.025		0.925	0.05	0.025	-	21822	震旦	3	2	21823	天竺	104	58	0.028846154	0.034482759	1.539912085	1.462397998	UNDEF	119662	60007	1	1
-	21826	21827	体-主体-公私-固有地名	1.2590	アジア	東アジア		0.95	0.05	0	20		0.9	0.1	0	20		0.05	0.05	0		0.925	0.075	0	-	21826	アジア	8438	2221	21827	東アジア	0	420					UNDEF	651		1	0
-	21860	21861	体-主体-公私-固有地名	1.2590	高句麗	百済		0.95	0	0.05	20		0.8	0	0.2	20		0.15	0.15	0.125		0.875	0	0.125	-	21860	高句麗	249	165	21861	百済	554	348	0.449458484	0.474137931	0.347310418	0.3240953	UNDEF	94069	53486	1	1
-	21873	21874	体-主体-公私-固有地名	1.2590	殷	周		0.95	0.05	0	20		0.9	0	0.1	20		0.05	0.05	0.05		0.925	0.025	0.05	-	21873	殷	286	153	21874	周	1234	197	0.231766613	0.776649746	0.634949127	0.109774795	UNDEF	2707	16038	1	1
-	21892	21893	体-主体-公私-固有地名	1.2590	凶奴	突厥		0.9	0.05	0.05	20		0.9	0.05	0.05	20		0	0	0.05		0.9	0.05	0.05	-	21892	凶奴	0	0	21893	突厥	102	54					UNDEF	96186	96049	2	1
-	21960	21961	体-主体-公私-固有地名	1.2590	イタリア	伊		0.85	0	0.15	20		0.75	0.1	0.15	20		0.1	0.1	0.15		0.8	0.05	0.15	-	21960	イタリア	4720	2464	21961	伊	327	95	14.43425076	25.93684211	1.159394246	1.413917098	UNDEF	2036	1506	1	1
-	21966	21967	体-主体-公私-固有地名	1.2590	アメリカ	米国		0.8	0.1	0.1	20		0.9	0.05	0.05	20		-0.1	0.1	0.075		0.85	0.075	0.075	-	21966	アメリカ	28243	18204	21967	米国	8339	5598	3.386856937	3.25187567	0.529796852	0.512133933	UNDEF	1061	34111	1	1
-	21982	21983	体-主体-公私-固有地名	1.2590	オーストラリア	豪州		0.75	0.1	0.15	20		0.8	0	0.2	20		-0.05	0.05	0.175		0.775	0.05	0.175	-	21982	オーストラリア	2135	1522	21983	豪州	156	89	13.68589744	17.1011236	1.136273281	1.233024646	UNDEF	5514	13370	1	1
-	22003	22004	体-主体-公私-固有地名	1.2590	関が原	武蔵野		0.95	0.05	0	20		1	0	0	20		-0.05	0.05	0		0.975	0.025	0	-	22003	関が原	0	25	22004	武蔵野	0	120					UNDEF	20076	37077	1	1
-	22014	22015	体-主体-公私-固有地名	1.2590	ロンドン	パリ		0.95	0.05	0	20		0.8	0.1	0.1	20		0.15	0.15	0.05		0.875	0.075	0.05	-	22014	ロンドン	2847	1845	22015	パリ	4418	3037	0.644409235	0.607507409	0.190838244	0.216448421	UNDEF	41060	31022	1	1
-	22039	22040	体-主体-公私-固有地名	1.2590	アラスカ	アリューシャン		0.85	0.15	0	20		1	0	0	20		-0.15	0.15	0		0.925	0.075	0	-	22039	アラスカ	253	156	22040	アリューシャン	29	11	8.724137931	14.18181818	0.940722523	1.151731913	UNDEF	1136	139324	1	1
-	22046	22047	体-主体-公私-固有地名	1.2590	銀座	永田町		0.9	0.1	0	20		0.9	0.05	0.05	20		0	0	0.025		0.9	0.075	0.025	-	22046	銀座	0	1162	22047	永田町	0	123					UNDEF	9982	27706	1	1
-	22053	22054	体-主体-社会-社会・世界	1.2600	世（よ）	世の中		0.95	0.05	0	20		0.9	0.05	0.05	20		0.05	0.05	0.025		0.925	0.05	0.025	-	22053	世	5913	2905	22054	世の中	3761	3621	1.572188248	0.802264568	0.196504546	0.095682388	UNDEF	38982	39425	2	1
-	22067	22068	体-主体-社会-社会・世界	1.2600	別世界	別天地		0.9	0.05	0.05	20		0.7	0.2	0.1	20		0.2	0.2	0.075		0.8	0.125	0.075	-	22067	別世界	0	185	22068	別天地	0	33					UNDEF			0	0
-	22070	22071	体-主体-社会-社会・世界	1.2600	社会	実社会		1	0	0	20		0.9	0.05	0.05	20		0.1	0.1	0.025		0.95	0.025	0.025	-	22070	社会	48979	9974	22071	実社会	0	99					UNDEF	15869		1	0
-	22077	22078	体-主体-社会-社会・世界	1.2600	現代社会	国際社会		0.8	0.15	0.05	20		0.8	0.1	0.1	20		0	0	0.075		0.8	0.125	0.075	-	22077	現代社会	0	367	22078	国際社会	0	786					UNDEF			0	0
-	22090	22091	体-主体-社会-社会・世界	1.2600	上流社会	ハイソサエティー		0.8	0.05	0.15	20		0.85	0.15	0	20		-0.05	0.05	0.075		0.825	0.1	0.075	-	22090	上流社会	0	56	22091	ハイソサエティー	0	1					UNDEF			0	0
-	22105	22106	体-主体-社会-社会・世界	1.2600	宇内（うだい）	海内（かいだい）		0.9	0.05	0.05	20		0.75	0.05	0.2	20		0.15	0.15	0.125		0.825	0.05	0.125	-	22105	宇内	9	7	22106	海内	13	9	0.692307692	0.777777778	0.159700843	0.109144469	UNDEF	47487	55485	1	2
-	22147	22148	体-主体-社会-社会・世界	1.2600	天国	天上界		0.8	0.05	0.15	20		0.95	0.05	0	20		-0.15	0.15	0.075		0.875	0.05	0.075	-	22147	天国	1088	782	22148	天上界	0	50					UNDEF	25384		1	0
-	22161	22162	体-主体-社会-社会・世界	1.2600	冥途	黄泉（よみ）		0.85	0.1	0.05	20		0.75	0.2	0.05	20		0.1	0.1	0.05		0.8	0.15	0.05	-	22161	冥途	0	0	22162	黄泉	111	82					UNDEF	42276	69244	1	1
-	22188	22189	体-主体-社会-社会・世界	1.2600	魔境	仙境・仙郷		0.65	0.25	0.1	20		0.6	0.35	0.05	20		0.05	0.05	0.075		0.625	0.3	0.075	-	22188	魔境	17	11	22189	仙境・仙郷	0	0					UNDEF	67879		1	0
-	22200	22201	体-主体-社会-社会・世界	1.2600	六道	餓鬼道		0.75	0.1	0.15	20		0.85	0.05	0.1	20		-0.1	0.1	0.125		0.8	0.075	0.125	-	22200	六道	72	36	22201	餓鬼道	0	20					UNDEF	195883		1	0
-	22264	22265	体-主体-社会-社会・世界	1.2600	詩壇	歌壇		0.85	0.15	0	20		0.85	0	0.15	20		0	0	0.075		0.85	0.075	0.075	-	22264	詩壇	21	17	22265	歌壇	77	43	0.272727273	0.395348837	0.56427143	0.403019534	UNDEF	56904	48511	1	1
-	22300	22301	体-主体-社会-現場	1.2620	会場	式場		0.95	0.05	0	20		0.95	0.05	0	20		0	0	0		0.95	0.05	0	-	22300	会場	7280	4545	22301	式場	256	163	28.4375	27.88343558	1.453891414	1.445346283	UNDEF	5767	15117	2	1
-	22323	22324	体-主体-社会-現場	1.2620	帳場	勘定場		0.85	0	0.15	20		0.95	0	0.05	20		-0.1	0.1	0.1		0.9	0	0.1	-	22323	帳場	118	105	22324	勘定場	0	1					UNDEF	62244		1	0
-	22358	22359	体-主体-社会-現場	1.2620	陣［背水の～］	本陣		1	0	0	20		0.7	0.15	0.15	20		0.3	0.3	0.075		0.85	0.075	0.075	-	22358	陣	2359	407	22359	本陣	488	288	4.834016393	1.413194444	0.684308119	0.150201921	UNDEF	18768	67712	3	1
-	22368	22369	体-主体-社会-現場	1.2620	本場	集散地		0.8	0.05	0.15	20		0.75	0.1	0.15	20		0.05	0.05	0.15		0.775	0.075	0.15	-	22368	本場	391	250	22369	集散地	0	16					UNDEF	34956		2	0
-	22392	22393	体-主体-社会-社寺・学校	1.2630	社（やしろ）	大社		0.95	0.05	0	20		0.9	0.05	0.05	20		0.05	0.05	0.025		0.925	0.05	0.025	-	22392	社	17455	957	22393	大社	213	20	81.94835681	47.85	1.91354025	1.679881942	UNDEF	38246	21778	1	1
-	22403	22404	体-主体-社会-社寺・学校	1.2630	ほこら（祠）	小祠		0.9	0	0.1	20		0.95	0.05	0	20		-0.05	0.05	0.05		0.925	0.025	0.05	-	22403	ほこら	0	0	22404	小祠	35	31					UNDEF	42682	57199	2	1
-	22412	22413	体-主体-社会-社寺・学校	1.2630	天満宮	天神様		1	0	0	20		0.8	0.1	0.1	20		0.2	0.2	0.05		0.9	0.05	0.05	-	22412	天満宮	0	44	22413	天神様	0	34					UNDEF			0	0
-	22419	22420	体-主体-社会-社寺・学校	1.2630	お地蔵様	観音様		0.9	0.05	0.05	20		0.75	0.15	0.1	20		0.15	0.15	0.075		0.825	0.1	0.075	-	22419	お地蔵様	0	0	22420	観音様	0	176					UNDEF			0	0
-	22432	22433	体-主体-社会-社寺・学校	1.2630	本山	総本山		0.85	0.15	0	20		0.9	0.05	0.05	20		-0.05	0.05	0.025		0.875	0.1	0.025	-	22432	本山	345	155	22433	総本山	0	65					UNDEF	34902		1	0
-	22559	22560	体-主体-社会-社寺・学校	1.2630	学部	カレッジ		0.8	0.05	0.15	20		0.8	0.1	0.1	20		0	0	0.125		0.8	0.075	0.125	-	22559	学部	632	318	22560	カレッジ	533	93	1.185741088	3.419354839	0.073989869	0.533944171	UNDEF	8042	7336	1	1
-	22623	22624	体-主体-社会-社寺・学校	1.2630	農事試験場	農試		1	0	0	20		0.85	0.15	0	20		0.15	0.15	0		0.925	0.075	0	-	22623	農事試験場	0	9	22624	農試	7	0					UNDEF		198158	0	1
-	22627	22628	体-主体-社会-社寺・学校	1.2630	天文台	気象台		0.8	0.1	0.1	20		0.85	0.15	0	20		-0.05	0.05	0.05		0.825	0.125	0.05	-	22627	天文台	0	72	22628	気象台	0	21					UNDEF			0	0
-	22680	22681	体-主体-社会-事務所・市場・駅など	1.2640	人民公社	公司［中国］		0.85	0.15	0	20		0.8	0.15	0.05	20		0.05	0.05	0.025		0.825	0.15	0.025	-	22680	人民公社	0	41	22681	公司	202	24					UNDEF			0	0
-	22707	22708	体-主体-社会-事務所・市場・駅など	1.2640	信用金庫	信金		0.85	0.1	0.05	20		0.85	0.1	0.05	20		0	0	0.05		0.85	0.1	0.05	-	22707	信用金庫	0	136	22708	信金	275	135					UNDEF		17288	0	1
-	22713	22714	体-主体-社会-事務所・市場・駅など	1.2640	質屋	七つ屋		1	0	0	20		1	0	0	20		0	0	0		1	0	0	-	22713	質屋	176	129	22714	七つ屋	0	7					UNDEF	56948	198575	1	1
-	22721	22722	体-主体-社会-事務所・市場・駅など	1.2640	工場（こうじょう・こうば）	工場（こうじょう）		0.9	0.1	0	20		0.9	0.05	0.05	20		0	0	0.025		0.9	0.075	0.025	-	22721	工場	7440	2822	22722	工場	7440	2822	1	1	0	0	UNDEF		12143	0	1
-	22727	22728	体-主体-社会-事務所・市場・駅など	1.2640	製作所	作業所		0.95	0	0.05	20		0.9	0.05	0.05	20		0.05	0.05	0.05		0.925	0.025	0.05	-	22727	製作所	0	7	22728	作業所	0	98					UNDEF			0	0
-	22749	22750	体-主体-社会-事務所・市場・駅など	1.2640	報道機関	言論機関		0.75	0.05	0.2	20		0.8	0	0.2	20		-0.05	0.05	0.2		0.775	0.025	0.2	-	22749	報道機関	0	153	22750	言論機関	0	33					UNDEF			0	0
-	22799	22800	体-主体-社会-事務所・市場・駅など	1.2640	貨物駅	終駅		0.95	0	0.05	20		0.95	0	0.05	20		0	0	0.05		0.95	0	0.05	-	22799	貨物駅	0	19	22800	終駅	1	1					UNDEF		198159	0	1
-	22827	22828	体-主体-社会-店・旅館・病院・劇場など	1.2650	店屋（みせや）	店（みせ）		0.85	0.05	0.1	20		0.85	0.05	0.1	20		0	0	0.1		0.85	0.05	0.1	-	22827	店屋	101	17	22828	店	30149	10700	0.003350028	0.001588785	2.474951538	2.798934856	UNDEF	66847	36468	1	1
-	22883	22884	体-主体-社会-店・旅館・病院・劇場など	1.2650	料亭	料理屋		0.85	0.05	0.1	20		0.75	0.2	0.05	20		0.1	0.1	0.075		0.8	0.125	0.075	-	22883	料亭	452	329	22884	料理屋	0	179					UNDEF	40287		1	0
-	22888	22889	体-主体-社会-店・旅館・病院・劇場など	1.2650	レストラン	ファミリーレストラン		0.9	0	0.1	20		1	0	0	20		-0.1	0.1	0.05		0.95	0	0.05	-	22888	レストラン	3113	2131	22889	ファミリーレストラン	0	72					UNDEF	40684		1	0
-	22901	22902	体-主体-社会-店・旅館・病院・劇場など	1.2650	そば屋	うどん屋		0.6	0.15	0.25	20		0.8	0	0.2	20		-0.2	0.2	0.225		0.7	0.075	0.225	-	22901	そば屋	0	0	22902	うどん屋	0	0					UNDEF	21406		1	0
-	22944	22945	体-主体-社会-店・旅館・病院・劇場など	1.2650	置屋	揚げ屋		0.95	0	0.05	20		0.85	0	0.15	20		0.1	0.1	0.1		0.9	0	0.1	-	22944	置屋	62	52	22945	揚げ屋	0	0					UNDEF	4798	46676	1	1
-	22954	22955	体-主体-社会-店・旅館・病院・劇場など	1.2650	果物屋	魚屋（さかなや）		0.75	0.2	0.05	20		0.9	0.1	0	20		-0.15	0.15	0.025		0.825	0.15	0.025	-	22954	果物屋	0	20	22955	魚屋	248	150					UNDEF	334769	13916	1	1
-	22966	22967	体-主体-社会-店・旅館・病院・劇場など	1.2650	菓子屋	駄菓子屋		1	0	0	20		0.75	0.2	0.05	20		0.25	0.25	0.025		0.875	0.1	0.025	-	22966	菓子屋	0	37	22967	駄菓子屋	0	63					UNDEF			0	0
-	23007	23008	体-主体-社会-店・旅館・病院・劇場など	1.2650	本屋	書店		0.9	0	0.1	20		0.85	0.05	0.1	20		0.05	0.05	0.1		0.875	0.025	0.1	-	23007	本屋	754	510	23008	書店	1885	555	0.4	0.918918919	0.397940009	0.036722807	UNDEF	34976	17036	1	1
-	23013	23014	体-主体-社会-店・旅館・病院・劇場など	1.2650	骨董品屋	古道具屋		0.8	0.15	0.05	20		0.95	0.05	0	20		-0.15	0.15	0.025		0.875	0.1	0.025	-	23013	骨董品屋	0	1	23014	古道具屋	0	28					UNDEF			0	0
-	23021	23022	体-主体-社会-店・旅館・病院・劇場など	1.2650	クリーニング屋	ランドリー		0.85	0.15	0	20		0.9	0	0.1	20		-0.05	0.05	0.05		0.875	0.075	0.05	-	23021	クリーニング屋	0	37	23022	ランドリー	97	12					UNDEF		86886	0	1
-	23024	23025	体-主体-社会-店・旅館・病院・劇場など	1.2650	紺屋（こうや・こんや）	紺屋（こうや）		0.95	0	0.05	20		0.95	0	0.05	20		0	0	0.05		0.95	0	0.05	-	23024	紺屋	49	21	23025	紺屋	49	21	1	1	0	0	UNDEF		53532	0	2
-	23027	23028	体-主体-社会-店・旅館・病院・劇場など	1.2650	仕立屋	指物屋		0.8	0.05	0.15	20		0.8	0.15	0.05	20		0	0	0.1		0.8	0.1	0.1	-	23027	仕立屋	0	0	23028	指物屋	0	0					UNDEF	193576		2	0
-	23045	23046	体-主体-社会-店・旅館・病院・劇場など	1.2650	運送屋	配送所		0.95	0	0.05	20		0.9	0	0.1	20		0.05	0.05	0.075		0.925	0	0.075	-	23045	運送屋	0	24	23046	配送所	0	1					UNDEF			0	0
-	23063	23064	体-主体-社会-店・旅館・病院・劇場など	1.2650	はたご屋	はたご		0.8	0.15	0.05	20		0.85	0.05	0.1	20		-0.05	0.05	0.075		0.825	0.1	0.075	-	23063	はたご屋	0	0	23064	はたご	0	0					UNDEF	66027	66025	1	1
-	23076	23077	体-主体-社会-店・旅館・病院・劇場など	1.2650	ユースホステル	モーテル		0.7	0.15	0.15	20		0.95	0	0.05	20		-0.25	0.25	0.1		0.825	0.075	0.1	-	23076	ユースホステル	0	44	23077	モーテル	138	86					UNDEF		86801	0	1
-	23079	23080	体-主体-社会-店・旅館・病院・劇場など	1.2650	上宿	木賃宿		0.85	0.05	0.1	20		0.45	0.2	0.35	20		0.4	0.4	0.225		0.65	0.125	0.225	典型（2値）	23079	上宿	11	10	23080	木賃宿	0	39					UNDEF	193650		1	0
-	23189	23190	体-主体-社会-教室・兵営など	1.2660	法廷	廷		0.95	0.05	0	20		0.9	0.05	0.05	20		0.05	0.05	0.025		0.925	0.05	0.025	-	23189	法廷	1041	633	23190	廷	65	2	16.01538462	316.5	1.204537373	2.500373714	UNDEF	34525	43271	1	1
-	23194	23195	体-主体-社会-教室・兵営など	1.2660	監獄	獄		0.85	0.15	0	20		0.85	0.1	0.05	20		0	0	0.025		0.85	0.125	0.025	-	23194	監獄	482	211	23195	獄	203	88	2.374384236	2.397727273	0.375551	0.379799783	UNDEF	7588	13423	1	1
-	23198	23199	体-主体-社会-教室・兵営など	1.2660	鉄窓	監房		0.8	0.15	0.05	20		0.95	0.05	0	20		-0.15	0.15	0.025		0.875	0.1	0.025	-	23198	鉄窓	1	1	23199	監房	77	64	0.012987013	0.015625	1.886490725	1.806179974	UNDEF	139112	49396	1	1
-	23216	23217	体-主体-社会-教室・兵営など	1.2660	交番	駐在所		0.85	0.05	0.1	20		0.85	0.05	0.1	20		0	0	0.1		0.85	0.05	0.1	-	23216	交番	404	263	23217	駐在所	0	90					UNDEF	12332		1	0
-	23226	23227	体-主体-社会-教室・兵営など	1.2660	軍営	陣営		0.8	0.2	0	20		1	0	0	20		-0.2	0.2	0		0.9	0.1	0	-	23226	軍営	25	4	23227	陣営	553	163	0.045207957	0.024539877	1.344785123	1.610127613	UNDEF	51068	18772	1	2
-	23249	23250	体-主体-機関-機関	1.2700	部局	部		0.8	0.05	0.15	20		0.85	0.05	0.1	20		-0.05	0.05	0.125		0.825	0.05	0.125	-	23249	部局	424	114	23250	部	30484	1456	0.013908936	0.078296703	1.856706096	1.106256524	UNDEF	33325	33299	1	4
-	23338	23339	体-主体-機関-政府機関	1.2710	宮内省	内務省		0.85	0.15	0	20		0.95	0.05	0	20		-0.1	0.1	0		0.9	0.1	0	-	23338	宮内省	0	33	23339	内務省	0	237					UNDEF			0	0
-	23385	23386	体-主体-機関-政府機関	1.2710	局	法制局		0.9	0.05	0.05	20		0.95	0.05	0	20		-0.05	0.05	0.025		0.925	0.05	0.025	-	23385	局	16795	443	23386	法制局	0	43					UNDEF	9359		2	0
-	23412	23413	体-主体-機関-政府機関	1.2710	学士院	芸術院		0.9	0.1	0	20		0.95	0.05	0	20		-0.05	0.05	0		0.925	0.075	0	-	23412	学士院	0	16	23413	芸術院	0	2					UNDEF			0	0
-	23425	23426	体-主体-機関-公共機関	1.2720	秘密警察	特高		0.9	0.05	0.05	20		1	0	0	20		-0.1	0.1	0.025		0.95	0.025	0.025	-	23425	秘密警察	0	41	23426	特高	97	36					UNDEF		26480	0	1
-	23431	23432	体-主体-機関-公共機関	1.2720	税務署	税関		0.9	0.05	0.05	20		0.95	0	0.05	20		-0.05	0.05	0.05		0.925	0.025	0.05	-	23431	税務署	0	525	23432	税関	498	220					UNDEF		20695	0	1
-	23439	23440	体-主体-機関-公共機関	1.2720	郵便局	特定郵便局		0.9	0.05	0.05	20		0.95	0.05	0	20		-0.05	0.05	0.025		0.925	0.05	0.025	-	23439	郵便局	0	1419	23440	特定郵便局	0	28					UNDEF			0	0
-	23469	23470	体-主体-機関-公共機関	1.2720	天文台	気象台		1	0	0	20		0.85	0.1	0.05	20		0.15	0.15	0.025		0.925	0.05	0.025	-	23469	天文台	0	72	23470	気象台	0	21					UNDEF			0	0
-	23512	23513	体-主体-機関-議会	1.2730	安全保障理事会	安保理		0.95	0	0.05	20		0.9	0.05	0.05	20		0.05	0.05	0.05		0.925	0.025	0.05	-	23512	安全保障理事会	0	76	23513	安保理	239	113					UNDEF		1432	0	1
-	23544	23545	体-主体-機関-軍	1.2740	陸軍	アーミー		0.9	0.1	0	20		0.9	0.05	0.05	20		0	0	0.025		0.9	0.075	0.025	-	23544	陸軍	2111	736	23545	アーミー	78	15	27.06410256	49.06666667	1.432393631	1.690786555	UNDEF	39932	82450	1	1
-	23560	23561	体-主体-機関-軍	1.2740	国軍	皇軍		0.75	0.15	0.1	20		0.7	0.2	0.1	20		0.05	0.05	0.1		0.725	0.175	0.1	-	23560	国軍	121	50	23561	皇軍	45	30	2.688888889	1.666666667	0.429572857	0.22184875	UNDEF	12519	11997	1	1
-	23568	23569	体-主体-機関-軍	1.2740	友軍	自軍		0.8	0.15	0.05	20		0.65	0.15	0.2	20		0.15	0.15	0.125		0.725	0.15	0.125	-	23568	友軍	34	27	23569	自軍	68	63	0.5	0.428571429	0.301029996	0.367976785	UNDEF	70779	17806	1	1
-	23571	23572	体-主体-機関-軍	1.2740	賊軍	反乱軍		0.75	0.15	0.1	20		0.9	0.05	0.05	20		-0.15	0.15	0.075		0.825	0.1	0.075	-	23571	賊軍	29	26	23572	反乱軍	0	91					UNDEF	61449		1	0
-	23587	23588	体-主体-機関-軍	1.2740	討手	追っ手		0.5	0.15	0.35	20		0.55	0.2	0.25	20		-0.05	0.05	0.3		0.525	0.175	0.3	-	23587	討手	21	17	23588	追っ手	180	167	0.116666667	0.101796407	0.93305321	0.99226755	UNDEF	49477	48357	1	1
-	23656	23657	体-主体-機関-国際機構	1.2750	オリンピック	ＩＯＣ		0.9	0.1	0	20		0.85	0.05	0.1	20		0.05	0.05	0.05		0.875	0.075	0.05	-	23656	オリンピック	1756	648	23657	ＩＯＣ	84	58	20.9047619	11.17241379	1.320245226	1.048147012	UNDEF	5359	106	2	1
-	23673	23674	体-主体-機関-同盟・団体	1.2760	カルテル	トラスト		0.8	0.1	0.1	20		0.75	0.2	0.05	20		0.05	0.05	0.075		0.775	0.15	0.075	-	23673	カルテル	295	98	23674	トラスト	292	65	1.010273973	1.507692308	0.004439165	0.178312719	UNDEF	7319	26723	1	1
-	23697	23698	体-主体-機関-同盟・団体	1.2760	法人	公法人		0.95	0.05	0	20		0.85	0	0.15	20		0.1	0.1	0.075		0.9	0.025	0.075	-	23697	法人	12599	2785	23698	公法人	0	10					UNDEF	34484		2	0
-	23720	23721	体-主体-機関-同盟・団体	1.2760	日本放送協会	ＮＨＫ		0.9	0.05	0.05	20		0.95	0.05	0	20		-0.05	0.05	0.025		0.925	0.05	0.025	-	23720	日本放送協会	0	55	23721	ＮＨＫ	3027	1788					UNDEF		3942	0	1
-	23769	23770	体-主体-機関-同盟・団体	1.2760	流派	流れ		0.9	0.05	0.05	20		0.85	0.1	0.05	20		0.05	0.05	0.05		0.875	0.075	0.05	-	23769	流派	193	153	23770	流れ	6874	6698	0.028076811	0.02284264	1.551652219	1.641253712	UNDEF	69744	27749	2	4
-	23779	23780	体-主体-機関-同盟・団体	1.2760	当流	主流		0.8	0.2	0	20		0.9	0.05	0.05	20		-0.1	0.1	0.025		0.85	0.125	0.025	-	23779	当流	28	12	23780	主流	1307	1038	0.021423106	0.011560694	1.669117556	1.937016107	UNDEF	60527	16456	1	2
-	23847	23848	体-主体-機関-同盟・団体	1.2760	同窓会	校友会		0.9	0.1	0	20		0.9	0.05	0.05	20		0	0	0.025		0.9	0.075	0.025	-	23847	同窓会	0	215	23848	校友会	0	6					UNDEF			0	0
-	23850	23851	体-主体-機関-同盟・団体	1.2760	研究会	同好会		0.8	0.15	0.05	20		0.9	0	0.1	20		-0.1	0.1	0.075		0.85	0.075	0.075	-	23850	研究会	0	427	23851	同好会	0	38					UNDEF			0	0
-	23865	23866	体-主体-機関-同盟・団体	1.2760	劇団	楽団		0.85	0.1	0.05	20		0.8	0.15	0.05	20		0.05	0.05	0.05		0.825	0.125	0.05	-	23865	劇団	751	348	23866	楽団	517	60	1.452611219	5.8	0.162149394	0.763427994	UNDEF	11516	8029	1	1
